id_review,review_text,relative_date,review_date,retrieval_date,rating,username,n_review_user,url_place,name_place
ChdDSUhNMG9nS0VJQ0FnSURxcnFpOTBnRRAB,,Hace 4 años,2021-08-07 09:53:35.640350,2025-08-06 09:53:35.640350,2,Milagros Talla Rivera,9,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSURxaHU3eGRnEAE,,Hace 4 años,2021-08-07 09:53:35.640800,2025-08-06 09:53:35.640800,5,Jesus Sanchez,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxbXYzbmdRRRAB,,Hace 4 años,2021-08-07 09:53:35.641243,2025-08-06 09:53:35.641243,3,Miguel Bedón Gómez,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxMHAtdWh3RRAB,,Hace 4 años,2021-08-07 09:53:35.641702,2025-08-06 09:53:35.641702,5,Dayana Solano,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxNHZIOTJnRRAB,,Hace 4 años,2021-08-07 09:53:35.642109,2025-08-06 09:53:35.642109,5,Yetro 72,29,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSURxM0pmd1p3EAE,Bueno,Hace 4 años,2021-08-07 09:53:35.642610,2025-08-06 09:53:35.642610,5,William Guevara Ortega,635,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxZzY2M0ZBEAE,,Editado Hace 4 años,2021-08-07 09:53:35.642985,2025-08-06 09:53:35.642985,4,Heidy Lozada,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxOVB2UjJBRRAB,,Hace 4 años,2021-08-07 09:53:35.643568,2025-08-06 09:53:35.643568,5,roberto alejandro zamalloa romero,43,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxMUtUbjFnRRAB,,Hace 4 años,2021-08-07 09:53:35.643983,2025-08-06 09:53:35.643983,5,johan jose perdomo ohep,16,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxaEpmUjJ3RRAB,,Hace 4 años,2021-08-07 09:53:41.134675,2025-08-06 09:53:41.134675,5,Luis Ricardo,14,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSURxa0w3Y0FnEAE,,Hace 4 años,2021-08-07 09:53:41.135088,2025-08-06 09:53:41.135088,5,Cori MSB,26,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxa01ETDl3RRAB,,Hace 4 años,2021-08-07 09:53:41.135616,2025-08-06 09:53:41.135616,5,Alex H. Villalobos V.,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxZ091WnRBRRAB,,Hace 4 años,2021-08-07 09:53:41.136046,2025-08-06 09:53:41.136046,4,Diego Sequeiros,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSURxZ011cVZ3EAE,,Hace 4 años,2021-08-07 09:53:41.136439,2025-08-06 09:53:41.136439,5,Manuel Gilmer Vilcapoma Carbajal,15,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSURxZ0ltTzRRRRAB,,Hace 4 años,2021-08-07 09:53:41.136840,2025-08-06 09:53:41.136840,4,LARRY EDUARD FLORES ARAUJO,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSURxZ0x6eWNnEAE,,Hace 4 años,2021-08-07 09:53:41.137219,2025-08-06 09:53:41.137219,5,Joe Robles,47,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxN191aWd3RRAB,,Hace 4 años,2021-08-07 09:53:41.137750,2025-08-06 09:53:41.137750,5,Walter Levano Sanchez,6,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxal9lcEFnEAE,Excelente 👌…,Hace 4 años,2021-08-07 09:53:41.138135,2025-08-06 09:53:41.138135,5,Roxana Carla Fernandez Condori,90,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxMTVXSFlnEAE,,Hace 4 años,2021-08-07 09:53:41.138531,2025-08-06 09:53:41.138531,5,Janet Rivadeneyra Mendez,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxMTRhR0hnEAE,,Hace 4 años,2021-08-07 09:53:46.671383,2025-08-06 09:53:46.671383,5,Arturo Mamani,3,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxbTRtN293RRAB,,Hace 4 años,2021-08-07 09:53:46.671796,2025-08-06 09:53:46.671796,5,Bruno Antinori Gomez,1,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxbTZLZzdRRRAB,,Hace 4 años,2021-08-07 09:53:46.672235,2025-08-06 09:53:46.672235,5,Patricia Esther,7,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxay1maTlRRRAB,,Hace 4 años,2021-08-07 09:53:46.672641,2025-08-06 09:53:46.672641,1,Oscar Vargas Alvarado,2,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxazRXZUFREAE,,Hace 4 años,2021-08-07 09:53:46.673030,2025-08-06 09:53:46.673030,1,Beto Maldonado,11,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxbzdTaFVBEAE,,Hace 4 años,2021-08-07 09:53:46.673410,2025-08-06 09:53:46.673410,5,Marcia Bautista,3,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxZzVUOER3EAE,,Hace 4 años,2021-08-07 09:53:46.673809,2025-08-06 09:53:46.673809,1,Antonio Ramos,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxbmZEMEJnEAE,,Hace 4 años,2021-08-07 09:53:46.674192,2025-08-06 09:53:46.674192,5,Luisito malabrigo,27,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxMmFLSmpRRRAB,Muy buena atención al público,Hace 4 años,2021-08-07 09:53:46.674572,2025-08-06 09:53:46.674572,4,Ariana Camacho,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxNlpfLUNnEAE,,Hace 4 años,2021-08-07 09:53:46.674965,2025-08-06 09:53:46.674965,5,gustavo garcia,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxa2FqSDlnRRAB,Un lugar seguro y sobretodo estan velando por la salud de nuestra poblacion.,Hace 4 años,2021-08-07 09:53:52.436498,2025-08-06 09:53:52.436498,5,WILSON JAVIER JACOBO,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxM3U3YlZ3EAE,,Hace 4 años,2021-08-07 09:53:52.437001,2025-08-06 09:53:52.437001,5,Arturo Mateo Laman SanchoDavila,18,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxM29yS0NnEAE,,Hace 4 años,2021-08-07 09:53:52.437556,2025-08-06 09:53:52.437556,5,Deivis Jose Cobo Alvarez,126,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxMW9HMzN3RRAB,,Hace 4 años,2021-08-07 09:53:52.437989,2025-08-06 09:53:52.437989,5,Willinton Pinedo,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxbG8tZWF3EAE,,Hace 4 años,2021-08-07 09:53:52.438593,2025-08-06 09:53:52.438593,5,Heidi Olortegui,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChdDSUhNMG9nS0VJQ0FnSUNxcHVyV3pBRRAB,,Hace 4 años,2021-08-07 09:53:52.439208,2025-08-06 09:53:52.439208,5,srpapa paponcio,0,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
ChZDSUhNMG9nS0VJQ0FnSUNxMnRiZEd3EAE,Mi experiencia es en el Centro de Vacunación Buena experiencia,Hace 4 años,2021-08-07 09:53:52.439671,2025-08-06 09:53:52.439671,4,Clases de Patinaje Marcos,123,"https://www.google.com/maps/place/Universidad+Peruana+Cayetano+Heredia/@-12.0237685,-77.0593551,17z/data=!4m14!1m7!3m6!1s0x91059e92c1e829d3:0xd040682b45cb97e5!2sUniversidad+Peruana+Cayetano+Heredia!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn!3m5!1s0x91059e92c1e829d3:0xd040682b45cb97e5!8m2!3d-12.0237738!4d-77.0567802!16zL20vMDh5Y3pn?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3",Universidad Peruana Cayetano Heredia
